chunk_id,file,source_file,page,canonical_drug,monograph_name,section,previous_chunk_id,next_chunk_id,text,word_count
2,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,51,ribociclib,Ribociclib,dosage,1,3,"dose until recovery to ≤ baseline grade, then resume at same dose level. If Grade 2 recurs, resume at the next lower dose level. Baseline at Grade 2: No dose interruption. • Grade 3 (> 5 to 20 x ULN) Interrupt dose until recovery to ≤ baseline grade, then resume at next lower dose level. If Grade 3 recurs, discontinue. • Grade 4 (> 20 x ULN) Discontinue ribociclib. AST and/or ALT elevation combined WITH total bilirubin increase, in the absence of cholestasis If patients develop ALT and/or AST >3 x ULN along with total bilirubin >2 x ULN irrespective of baseline grade, discontinue ribociclib. QT prolongation • QTcF prolongation > 480 ms and ≤ 500 ms o Interrupt treatment and wait until QTcF resolves to < 480 ms. Then resume at the same dose in early breast cancer or at a reduced dose level in advanced or metastatic breast",150
3,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,51,ribociclib,Ribociclib,dosage,2,4,"and wait until QTcF resolves to < 480 ms. Then resume at the same dose in early breast cancer or at a reduced dose level in advanced or metastatic breast cancer. o If QTcF > 480 ms recurs, interrupt treatment and wait until QTcF resolves to < 480 ms, then resume at the next lower dose level. • QTcF prolongation > 500 ms Interrupt treatment and wait until QTcF resolves to < 480 ms, then resume at the next lower dose level. If QTcF > 500 ms recurs, discontinue ribociclib. • Permanently discontinue: if QTcF interval prolongation is either > 500 ms or > 60 ms change from baseline AND associated with any of the following: Torsades de Pointes, polymorphic ventricular tachycardia, syncope, or signs/symptoms of serious arrhythmia. Cutaneous Adverse Reactions Including SCARs (severe cutaneous adverse reactions) • Grade 1, 2: No dose adjustment is required. • Grade 3 (severe",150
4,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,51,ribociclib,Ribociclib,dosage_adjustment,3,1,"ventricular tachycardia, syncope, or signs/symptoms of serious arrhythmia. Cutaneous Adverse Reactions Including SCARs (severe cutaneous adverse reactions) • Grade 1, 2: No dose adjustment is required. • Grade 3 (severe rash not responsive to medical management; > 30% BSA with",40
1,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,52,ribociclib,Ribociclib,dosage_adjustment,4,2,"Egyptian National Targeted Anticancer Formulary Version: 1.0 Ribociclib active skin toxicity, signs of systemic involvement present; SJS): Interrupt until the etiology of the reaction has been determined. If the etiology is a SCAR, permanently discontinue. If the etiology is not a SCAR, interrupt the dose until recovery to Grade ≤ 1, then resume at the same dose level. If the cutaneous adverse reaction still recurs at Grade 3, resume at the next lower dose level. • Grade 4 (any % BSA associated with extensive superinfection, with IV antibiotics indicated; life-threatening consequences; TEN): Permanently discontinue. Interstitial Lung Disease/Pneumonitis • Grade 1 (asymptomatic): No dose interruption or adjustment is required. Initiate appropriate medical therapy and monitor as clinically indicated. • Grade 2 (symptomatic): Interrupt treatment until recovery to Grade ≤ 1 , then consider resuming at the next lower dose level. If Grade 2 recurs, discontinue. • Grade 3 (severe symptomatic) or",150
2,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,52,ribociclib,Ribociclib,dosage,1,3,"(symptomatic): Interrupt treatment until recovery to Grade ≤ 1 , then consider resuming at the next lower dose level. If Grade 2 recurs, discontinue. • Grade 3 (severe symptomatic) or 4 (life-threatening): Discontinue ribociclib. Other toxicities • Grade 1 or 2: No dose interruption or adjustment is required. Initiate appropriate medical therapy and monitor as clinically indicated. • Grade 3: Interrupt treatment until recovery to grade ≤1, then resume at the same dose level. If grade 3 recurs, resume at the next lower dose level. • Grade 4: Discontinue ribociclib. Use with Strong CYP3A4 Inhibitors (if avoidance is not possible) • Early breast cancer: Reduce dose to 200 mg once daily with close monitoring. • Advanced or metastatic breast cancer: Reduce dose to 400 mg once daily with close monitoring. Contraindications Hypersensitivity to the active substance or any of the excipients. Adverse Drug Reactions >10% Cardiovascular: Peripheral edema (7% to",150
3,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,52,ribociclib,Ribociclib,contraindications,2,4,"Reduce dose to 400 mg once daily with close monitoring. Contraindications Hypersensitivity to the active substance or any of the excipients. Adverse Drug Reactions >10% Cardiovascular: Peripheral edema (7% to 15%). Dermatologic: Alopecia (15% to 33%), pruritus (7% to 20%), skin rash (9% to 23%). Endocrine and metabolic: Decreased serum albumin (12%), decreased serum glucose (10% to 23%), decreased serum phosphate (13% to 18%). Gastrointestinal: Abdominal pain (11% to 17%), constipation (13% to 25%), decreased appetite (5% to 19%), diarrhea (15% to 35%; grade 3: ≤1%), nausea (23% to 52%; grade 3: ≤2%), stomatitis (6% to 12%; grade 3: <1%), vomiting (8% to 29%; grade 3: 1% to 4%). Hematologic and oncologic: Decreased hemoglobin (47% to 84%; grades 3/4: ≤4%), leukopenia (93% to 95%; grades 3/4: 26% to 36%), lymphocytopenia (51% to 97%; grades 3/4: 14% to 19%), neutropenia (63% to 75%). Hepatic: Increased gamma-glutamyl transferase (42% to 52%), increased",150
4,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,52,ribociclib,Ribociclib,contraindications,3,1,"leukopenia (93% to 95%; grades 3/4: 26% to 36%), lymphocytopenia (51% to 97%; grades 3/4: 14% to 19%), neutropenia (63% to 75%). Hepatic: Increased gamma-glutamyl transferase (42% to 52%), increased serum alanine aminotransferase (33% to 46%), increased serum aspartate aminotransferase (37% to 50%). Infection: Infection (36% to 42%; including gastroenteritis, respiratory tract infection, sepsis [≤1%], urinary tract infection [11%]).",59
1,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,53,ribociclib,Ribociclib,contraindications,4,2,"Egyptian National Targeted Anticancer Formulary Version: 1.0 Ribociclib Nervous system: Asthenia (17%), dizziness (9% to 13%), fatigue (22% to 37%), headache (22% to 23%), insomnia (12%). Neuromuscular and skeletal: Arthralgia (34%), back pain (20%). Renal: Increased serum creatinine (8% to 65%). Respiratory: Cough (13% to 22%), dyspnea (7% to 15%). Miscellaneous: Fever (11% to 17%). 1% to 10% Cardiovascular: Prolonged QT interval on ECG (≤6%), syncope (≤1%). Dermatologic: Erythema of skin (4%), vitiligo (3%), xeroderma (8% to 9%). Endocrine and metabolic: Hypocalcemia (2% to 5%), hypokalemia (5%). Gastrointestinal: Dysgeusia (7%), dyspepsia (5%), xerostomia (5%). Hematologic and oncologic: Febrile neutropenia (≤2%), thrombocytopenia (9%). Hepatic: Hepatic injury (≤2%), increased serum bilirubin (1%). Nervous system: Vertigo (5%). Neuromuscular and skeletal: Limb pain (10%). Ophthalmic: Dry eye syndrome (4% to 5%), increased lacrimation (4%). Respiratory: Interstitial lung disease (≤2%), oropharyngeal pain (6% to 7%), pneumonia (≤2%), pneumonitis (≤2%). Monitoring Parameters • CBC before initiation",150
2,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,53,ribociclib,Ribociclib,monitoring,1,3,"Ophthalmic: Dry eye syndrome (4% to 5%), increased lacrimation (4%). Respiratory: Interstitial lung disease (≤2%), oropharyngeal pain (6% to 7%), pneumonia (≤2%), pneumonitis (≤2%). Monitoring Parameters • CBC before initiation every 2 weeks for the first 2 cycles, at the beginning of each of the subsequent 4 cycles, then as clinically indicated. • Liver function test before initiation every 2 weeks for the first 2 cycles, at the beginning of each of the subsequent 4 cycles, then as clinically indicated. • ECG before initiation of treatment in all patients. Repeat ECGs at approximately Day 14 of the first cycle, and as clinically indicated. • Serum electrolytes (including potassium, calcium, phosphorus, and magnesium) should be performed before initiation of treatment, at the beginning of the first 6 cycles, and then as clinically indicated. Drug Interactions Risk X: Avoid the combination Abrocitinib, Aprepitant, BCG Products, Baricitinib, Bosutinib, Brivudine, Budesonide (Topical), Chikungunya Vaccine",150
3,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,53,ribociclib,Ribociclib,drug_interactions,2,4,"the beginning of the first 6 cycles, and then as clinically indicated. Drug Interactions Risk X: Avoid the combination Abrocitinib, Aprepitant, BCG Products, Baricitinib, Bosutinib, Brivudine, Budesonide (Topical), Chikungunya Vaccine (Live), Chloramphenicol (Systemic), Cladribine, CYP3A4 Inducers (Strong), Dengue Tetravalent Vaccine (Live), Deucravacitinib, Domperidone, Doxorubicin, Elacestrant, Eletriptan, Encorafenib, Entrectinib, Etrasimod, Fexinidazole, Filgotinib, Flibanserin, Fosaprepitant, Ivabradine, Lefamulin, Lemborexant, Levoketoconazole, Lomitapide, Methysergide, Mumps - Rubella- or Varicella -Containing Live Vaccines, Nadofaragene Firadenovec, Natalizumab, Nirogacestat, Nisoldipine, Orelabrutinib, Pimecrolimus, Pimozide, Piperaquine, Poliovirus Vaccine (Live/Trivalent/Oral), Posaconazole, QT -prolonging Agents (Highest Risk), QT -prolonging Strong CYP3A4 Inhibitors (Highest R isk), Repotrectinib, Ritlecitinib, Sertindole, Simeprevir, St John's Wort, Tacrolimus (Topical), Talimogene Laherparepvec, Tertomotide, Thioridazine, Typhoid Vaccine, Upadacitinib Vaccines (Live), Yellow Fever Vaccine, Zoster Vaccine (Live/Attenuated). Risk D: Consider therapy modification Acalabrutinib, Alfentanil, Alprazolam, Avanafil, Avapritinib, Brigatinib, Bromocriptine, Budesonide (Systemic), Capivasertib, Cariprazine, Cilostazol, Cobimetinib, Coccidioides immitis Skin Test, Colchicine, COVID -19 Vaccine (Adenovirus Vector), COVID -19 Vaccine (mRNA), CYP3A4",150
4,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,53,ribociclib,Ribociclib,drug_interactions,3,1,"therapy modification Acalabrutinib, Alfentanil, Alprazolam, Avanafil, Avapritinib, Brigatinib, Bromocriptine, Budesonide (Systemic), Capivasertib, Cariprazine, Cilostazol, Cobimetinib, Coccidioides immitis Skin Test, Colchicine, COVID -19 Vaccine (Adenovirus Vector), COVID -19 Vaccine (mRNA), CYP3A4 Inhibitors (Strong),",32
1,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,54,ribociclib,Ribociclib,drug_interactions,4,2,"Egyptian National Targeted Anticancer Formulary Version: 1.0 Ribociclib Dapoxetine, Daridorexant, Deferiprone, Deflazacort, Denosumab, Eliglustat, Eplerenone, Fentanyl, Fusidic Acid (Systemic), Gepirone, Guanfacine, Ibrutinib, Influenza Virus Vaccines, Ivacaftor, Leflunomide, Lumateperone, Lurasidone, Lurbinectedin, Mavacamten, Midazolam, Mitapivat, Naloxegol, Nilotinib, Olaparib, Omaveloxolone, Palovarotene, Pemigatinib, Pexidartinib, Polymethylmethacrylate, QT-prolonging Strong CYP3A4 Inhibitors (Moderate Risk), Rabies Vaccine, Ranolazine, Rimegepant, Ropeginterferon Alfa -2b, Selumetinib, Sipuleucel -T, Sirolimus (Conventional), Sirolimus (Protein Bound), Sonidegib, Suvorexant, Tamoxifen, Tazemetostat, Tezacaftor and Ivacaftor, Tolvaptan, Triazolam, Ubrogepant, Vaccines (Non -Live/Inactivated/Non-Replicating), Vardenafil, Venetoclax, Voclosporin, Zanubrutinib. Pregnancy and Lactation Pregnancy: No adequate human data. Based on animal studies, ribociclib can cause fetal harm. Childbearing potential women should use effective contraception during therapy and for at least 21 days after stopping treatment. Fertility: Based on animal studies, ribociclib may impair fertility in males of reproductive potential. Lactation: No human data. Patients receiving ribociclib should not breast -feed for at least 21 days after the last dose. Administration Oral",150
2,egypt_targeted_anticancer_formulary_2025.pdf,egypt_targeted_anticancer_formulary_2025.pdf,54,ribociclib,Ribociclib,dosage,1,3,"may impair fertility in males of reproductive potential. Lactation: No human data. Patients receiving ribociclib should not breast -feed for at least 21 days after the last dose. Administration Oral Administration • Taken with or without food. • Patients should be encouraged to take their dose at approximately the same time each day, preferably in the morning. • Tablet should be swallowed whole (do not chew, crush, or split). Missed dose: If the patient vomits after taking the dose or misses a dose, an additional dose should not be taken that day. The next prescribed dose should be taken at the usual time. N.B. Refer to the manufacturer's PIL for specific considerations. Emetogenicity Minimal to low emetic risk: (<30% frequency of emesis) Warnings/ Precautions Neutropenia • Monitor CBC periodically. Based on the severity of the neutropenia, ribociclib may require dose interruption, reduction, or discontinuation. QTc prolongation • Ribociclib should be",150
